# Time;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;
# us;V;V;V;V;V;V;V;V;V;V;V;V;V;
# Filtered data with band pass filter (1.0:10.0) MHz
# First line is WL, Second line is laser energy in [uJ]
3.640e-01;-1.636e-06;-1.395e-06;-8.402e-07;-5.209e-07;1.010e-06;5.337e-07;1.877e-06;5.749e-07;1.910e-07;-1.761e-06;7.834e-07;1.446e-06;-2.577e-07
3.680e-01;-1.483e-06;-1.150e-06;-5.962e-07;-1.920e-07;1.366e-06;7.454e-07;2.071e-06;6.875e-07;3.141e-07;-1.740e-06;8.847e-07;1.561e-06;-2.477e-07
3.720e-01;-1.312e-06;-8.843e-07;-3.317e-07;1.507e-07;1.726e-06;9.737e-07;2.264e-06;8.070e-07;4.447e-07;-1.714e-06;9.945e-07;1.684e-06;-2.353e-07
3.760e-01;-1.124e-06;-6.006e-07;-4.836e-08;5.038e-07;2.087e-06;1.218e-06;2.457e-06;9.339e-07;5.829e-07;-1.682e-06;1.113e-06;1.815e-06;-2.210e-07
3.800e-01;-9.201e-07;-3.002e-07;2.518e-07;8.639e-07;2.446e-06;1.479e-06;2.649e-06;1.068e-06;7.291e-07;-1.645e-06;1.242e-06;1.953e-06;-2.053e-07
3.840e-01;-7.012e-07;1.488e-08;5.667e-07;1.227e-06;2.797e-06;1.754e-06;2.841e-06;1.211e-06;8.835e-07;-1.602e-06;1.380e-06;2.099e-06;-1.889e-07
3.880e-01;-4.682e-07;3.424e-07;8.937e-07;1.590e-06;3.137e-06;2.042e-06;3.031e-06;1.362e-06;1.046e-06;-1.554e-06;1.527e-06;2.252e-06;-1.721e-07
3.920e-01;-2.226e-07;6.799e-07;1.230e-06;1.948e-06;3.461e-06;2.343e-06;3.220e-06;1.521e-06;1.217e-06;-1.500e-06;1.685e-06;2.411e-06;-1.557e-07
3.960e-01;3.433e-08;1.025e-06;1.573e-06;2.298e-06;3.766e-06;2.654e-06;3.408e-06;1.688e-06;1.395e-06;-1.442e-06;1.852e-06;2.576e-06;-1.400e-07
4.000e-01;3.010e-07;1.374e-06;1.920e-06;2.635e-06;4.047e-06;2.974e-06;3.594e-06;1.863e-06;1.581e-06;-1.379e-06;2.029e-06;2.746e-06;-1.257e-07
4.040e-01;5.756e-07;1.726e-06;2.266e-06;2.956e-06;4.301e-06;3.301e-06;3.778e-06;2.045e-06;1.774e-06;-1.312e-06;2.215e-06;2.920e-06;-1.132e-07
4.080e-01;8.565e-07;2.076e-06;2.610e-06;3.256e-06;4.523e-06;3.632e-06;3.961e-06;2.235e-06;1.974e-06;-1.241e-06;2.409e-06;3.097e-06;-1.030e-07
4.120e-01;1.142e-06;2.422e-06;2.948e-06;3.532e-06;4.711e-06;3.966e-06;4.141e-06;2.432e-06;2.180e-06;-1.167e-06;2.612e-06;3.276e-06;-9.549e-08
4.160e-01;1.429e-06;2.760e-06;3.275e-06;3.780e-06;4.861e-06;4.298e-06;4.319e-06;2.634e-06;2.391e-06;-1.090e-06;2.822e-06;3.456e-06;-9.104e-08
4.200e-01;1.717e-06;3.089e-06;3.590e-06;3.997e-06;4.971e-06;4.628e-06;4.495e-06;2.841e-06;2.606e-06;-1.010e-06;3.038e-06;3.636e-06;-8.999e-08
4.240e-01;2.003e-06;3.403e-06;3.888e-06;4.180e-06;5.038e-06;4.952e-06;4.668e-06;3.052e-06;2.825e-06;-9.276e-07;3.260e-06;3.813e-06;-9.260e-08
4.280e-01;2.285e-06;3.702e-06;4.166e-06;4.326e-06;5.061e-06;5.267e-06;4.838e-06;3.266e-06;3.046e-06;-8.436e-07;3.485e-06;3.988e-06;-9.908e-08
4.320e-01;2.561e-06;3.982e-06;4.422e-06;4.433e-06;5.037e-06;5.570e-06;5.004e-06;3.481e-06;3.267e-06;-7.584e-07;3.714e-06;4.157e-06;-1.096e-07
4.360e-01;2.829e-06;4.240e-06;4.653e-06;4.499e-06;4.967e-06;5.860e-06;5.167e-06;3.698e-06;3.489e-06;-6.723e-07;3.943e-06;4.321e-06;-1.242e-07
4.400e-01;3.088e-06;4.473e-06;4.856e-06;4.523e-06;4.849e-06;6.132e-06;5.326e-06;3.913e-06;3.709e-06;-5.858e-07;4.173e-06;4.476e-06;-1.430e-07
4.440e-01;3.335e-06;4.681e-06;5.028e-06;4.503e-06;4.683e-06;6.384e-06;5.480e-06;4.125e-06;3.926e-06;-4.993e-07;4.401e-06;4.623e-06;-1.659e-07
4.480e-01;3.568e-06;4.860e-06;5.168e-06;4.439e-06;4.472e-06;6.613e-06;5.630e-06;4.334e-06;4.139e-06;-4.131e-07;4.626e-06;4.759e-06;-1.928e-07
4.520e-01;3.787e-06;5.009e-06;5.274e-06;4.331e-06;4.215e-06;6.818e-06;5.774e-06;4.538e-06;4.345e-06;-3.278e-07;4.846e-06;4.883e-06;-2.235e-07
4.560e-01;3.989e-06;5.127e-06;5.344e-06;4.179e-06;3.915e-06;6.995e-06;5.912e-06;4.735e-06;4.545e-06;-2.435e-07;5.059e-06;4.993e-06;-2.579e-07
4.600e-01;4.174e-06;5.213e-06;5.378e-06;3.986e-06;3.574e-06;7.143e-06;6.044e-06;4.923e-06;4.735e-06;-1.607e-07;5.263e-06;5.089e-06;-2.956e-07
4.640e-01;4.340e-06;5.266e-06;5.375e-06;3.752e-06;3.195e-06;7.259e-06;6.170e-06;5.101e-06;4.916e-06;-7.959e-08;5.457e-06;5.169e-06;-3.364e-07
4.680e-01;4.487e-06;5.285e-06;5.335e-06;3.479e-06;2.782e-06;7.343e-06;6.287e-06;5.267e-06;5.085e-06;-4.695e-10;5.639e-06;5.232e-06;-3.798e-07
4.720e-01;4.614e-06;5.271e-06;5.259e-06;3.170e-06;2.339e-06;7.392e-06;6.397e-06;5.421e-06;5.240e-06;7.646e-08;5.807e-06;5.277e-06;-4.254e-07
4.760e-01;4.720e-06;5.224e-06;5.147e-06;2.829e-06;1.869e-06;7.407e-06;6.497e-06;5.561e-06;5.382e-06;1.510e-07;5.960e-06;5.304e-06;-4.729e-07
